PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,category,session
-0.5149557,-9.370387,9.12512,0.2486107,-7.7899876,-0.53975946,-0.95933956,4.5125504,2.6980522,-5.314769,-1.1883845,2.4765916,-1.3795372,0.21168706,-0.4694784,-0.899739,0.029751614,-1.3039632,1.0780313,0.84385496,0.08143118,1.9585911,-2.634188,0.21620554,0.8063711,0.5826657,0.96531636,-0.068316266,-1.028327,0.7933626,-1.692622,0.18203823,0.60128224,-0.121046014,-0.9837458,0.96517116,0.1760835,1.4414338,-0.19496807,0.59374034,-0.48439345,0.793119,-1.3624353,-0.23758817,-0.26947507,0.3315849,-0.42815435,-0.31434736,0.47277978,-1.2635251,scissors,6
-1.6801542,-11.151723,9.238245,-1.612701,-9.891489,-1.0586588,-1.6873586,0.8620608,2.7643676,-3.765451,2.4441345,1.5151805,-0.72985935,-0.6208148,-1.7699821,-2.3311207,0.06780749,0.3674669,2.6154828,-0.27467194,0.06122928,2.0623877,-0.34482688,-2.1837974,1.2327102,-0.02492382,1.873262,0.59592724,-1.5356311,1.7732246,-0.48069635,-1.069326,0.03702251,1.1668684,0.20941767,0.8194375,0.21074526,1.3895674,-0.29687634,1.3581299,0.07765281,-1.1490027,1.5282756,-1.2945226,0.7600988,0.5140357,-0.13687724,-0.22330244,-0.71203303,0.23577663,scissors,6
-1.1794478,-9.825909,9.894023,-0.8832072,-9.817947,-0.71735334,-1.8212568,-0.42979637,0.087830365,-2.8597062,3.3227432,0.90176517,-1.4719111,-0.9659239,-0.7953399,-2.415296,-0.9627101,-0.82282764,0.6098822,-3.387727,-0.47141355,1.5766975,-1.8038864,-1.5524536,1.003965,0.5523804,1.229921,-0.18796818,-0.26286107,0.7822621,0.040983558,-0.2563751,-0.7351434,0.30752254,-0.56340456,0.23013927,0.7798945,0.5224409,-0.48713475,0.67778224,0.48271272,0.0648041,-0.16430499,0.105359964,0.72582626,-0.41788337,0.031347916,-0.43845242,-0.11969903,1.2192174,scissors,6
-0.561975,-10.738411,10.240526,-0.07279491,-7.3403015,0.42400697,0.32605395,0.7392222,0.12559436,-3.387029,3.6593592,0.34311587,-0.2803285,-0.63067037,0.08441619,-0.008747661,-1.496484,-1.4329828,0.40323797,-1.382482,-0.084767066,1.7152219,-2.2314618,-1.1155733,0.7380593,-0.3873479,0.66996574,0.55880994,-0.18110994,0.48247266,-0.21612258,0.14157858,-0.56936884,-0.2683473,-0.039257687,0.3236291,-0.073420316,1.9978225,-1.360742,0.7296119,-0.8087021,-0.5558283,-0.38217005,-0.7481887,-0.35329184,-0.13498978,0.18187147,-0.30499652,-1.2018474,-0.79426265,scissors,6
-1.3220916,-10.280116,9.066407,-0.0046028174,-7.766301,0.19214275,0.6766809,2.5803096,2.1289246,-4.978605,0.55299544,1.8903685,-2.2441125,-0.029437698,-1.3948365,1.6517206,-0.3170299,0.1988844,-0.68764645,0.3015028,0.059939325,2.474628,0.34718946,0.018248575,1.0257185,1.0220975,0.51952404,0.5487195,-0.12260372,0.2830416,-1.2150396,-1.1532466,-0.10679733,1.2553529,0.14555888,0.8955822,-0.45668635,0.7512628,-0.15255177,-0.4265649,0.11964703,0.611927,1.0381964,-0.6645926,0.95847166,-0.13576718,-0.14121726,-0.019840982,-0.12176802,0.10901503,scissors,6
-1.0508531,-9.061048,8.9745245,0.90966773,-9.328173,-0.2930077,-1.8111477,2.5920167,2.9742212,-4.0452895,-1.5172881,1.7771833,-1.9640285,0.7064413,-1.4190147,0.22146933,-1.0439322,0.5107266,0.36106828,0.13814367,0.3310639,2.3070192,-1.6432163,0.79672694,2.0051153,1.6155964,0.25449297,-0.98616064,0.8292721,1.9744743,1.2449598,-0.40761015,-1.473038,0.57599634,0.3347961,-0.11330015,0.064372756,1.0963749,-0.3626868,1.3514583,1.2150621,0.4979427,-0.54177016,-0.28266764,-0.4835839,0.53130865,-0.17344308,-0.20939913,-1.2084768,0.86147195,scissors,6
-0.3023422,-8.760727,10.508206,0.55711776,-8.295554,0.4486173,-0.11308563,4.14794,3.630742,-5.038771,-0.82373226,1.7706631,-2.335859,0.50461525,-0.8254074,-0.07186452,-0.4202388,-0.49310622,0.92437744,0.399572,0.64136815,0.7366959,-1.0791479,1.9395685,1.1372705,0.4989702,1.1238593,-1.8982723,0.6544545,0.91879976,1.0675225,0.34039253,-1.0494367,-1.242109,-0.012824517,0.19658068,1.1971562,-0.39141464,0.3854306,1.6419204,0.7083736,0.06402847,0.7247006,-0.7544111,0.60869056,-0.3817234,0.56755143,0.34909067,0.35516396,0.32679355,scissors,6
0.0022520588,-9.540773,10.492642,0.82931924,-9.04421,0.4787129,-0.28987178,3.963857,3.6194873,-4.7543488,-0.06494778,1.5806687,-2.4095745,0.7840534,-0.99576116,-0.8798785,-0.24906777,1.7313364,0.4683743,1.418861,1.5234599,0.40790293,-1.360222,1.1840304,1.4814795,1.3540478,0.70384055,-0.040687162,-0.5396448,1.0308124,-0.10736384,1.3700168,-0.08265984,-0.5796333,0.13221389,0.6463942,-0.5096551,0.04124754,-0.47746536,0.91409105,-0.66191775,-0.3832476,-0.46693084,-0.26049754,-0.2611401,-0.54996175,-0.85726887,-0.38435838,0.65112334,1.1670899,scissors,6
-3.1568127,-9.229313,8.570302,-1.0551198,-9.18027,-0.08462303,-0.5309077,-2.0066204,-0.1277362,-3.2229366,0.91833293,-2.0781865,-1.6762205,0.57119644,-0.87286294,1.1703911,-0.6404612,-2.7526567,-2.736226,-0.31320673,-0.41069454,1.4490273,-2.3805618,-0.7897552,2.6276536,1.2253517,0.7547389,1.0137271,-1.5577567,1.5154088,-0.7860782,-1.418759,0.18322405,0.27933908,0.6638267,-1.3698579,-1.6080282,-1.7839711,-0.41843802,1.2662907,0.93078536,0.85703295,-0.3295599,0.4328815,-0.44614848,0.3244703,-1.4793079,-0.012541241,0.15433511,-0.009757858,shoe,6
-1.667803,-9.113298,10.646078,-0.023595069,-7.401092,2.3099055,-0.06757336,1.7050663,1.4185938,-3.4792206,0.41601294,1.3109366,-1.9930705,-1.0200948,0.08256624,0.5412845,0.20866562,-2.298334,-2.1527634,-2.2172413,-0.28540072,0.6090236,-0.96051127,0.107809216,0.8819462,0.2820327,1.7926714,0.3047994,-0.11023981,-0.01346596,-1.237899,-1.7674693,-0.054318767,1.4528111,0.44003704,-0.58243537,-1.0882658,-2.2107458,0.14246148,-0.18314731,-0.04952356,0.7722313,0.07318332,1.3669873,-0.5884428,-0.42297858,0.32406434,-1.5454375,0.050704394,-0.46972775,shoe,6
-1.9066167,-10.940446,10.755262,0.05881732,-8.1448345,0.7211121,-0.8105186,3.121834,2.2482674,-3.5273106,-0.5315419,2.9622006,-3.071114,-1.6697425,-0.43137777,0.70646054,0.52590054,-0.09837863,-0.94440764,-1.6058322,-0.7606028,1.9898889,-1.7752022,-1.0833673,1.609358,0.02250275,0.025014043,0.4541033,1.1568205,0.867545,0.19103652,0.5782388,1.5347261,0.6491642,-0.4191063,-1.311344,-0.80398583,0.4702576,0.20606823,-0.10854568,1.8062943,0.29231957,-0.17339161,-0.70843667,-1.0758523,0.10808322,-0.105231196,0.75438875,-0.6689906,-1.2278295,shoe,6
-2.0902867,-10.243311,9.265418,-0.3889002,-7.4195848,-0.17576799,-1.1630102,4.182969,3.4490092,-3.2762756,0.26632258,2.804718,-3.378962,-1.142557,-1.6215804,0.5718996,1.2475051,1.4500089,-0.4875266,-0.8336738,-0.28471994,-0.07447628,-1.9506662,0.11132586,2.4820004,1.7229179,-1.03834,-0.521968,1.3781481,0.5309733,-0.067819424,0.06496909,-0.24087176,1.2121816,0.7452599,0.18562569,0.4120843,0.8354433,0.94143325,0.8966642,1.1076467,-0.6753708,-1.060113,0.8490797,-1.3474537,0.01978728,-0.36069518,-0.9665397,-0.1738,0.5159092,shoe,6
-2.4241495,-9.494174,9.876715,0.560789,-7.7944946,-0.0852251,-2.249059,2.9784667,2.5066385,-3.906969,-0.2128112,1.7734107,-2.0503662,-1.4703515,-1.818587,0.6046479,0.885566,0.7655126,-0.3236987,-1.2604476,-0.49458492,1.5307174,-1.7295008,-0.61499417,1.5917025,0.18785352,-1.0477824,-1.4352287,1.5341582,2.120298,-0.46234152,-0.1691601,-0.31274045,0.7559768,-0.8331512,-0.29563332,-0.49137658,0.61656576,0.69842637,0.2525586,1.1779205,-0.6710248,-0.6256437,0.25248495,-0.17369607,-0.074007146,-0.4796033,0.5188251,-0.5358776,0.22783622,shoe,6
-3.0268223,-10.974234,8.782624,-1.3191127,-8.415166,-1.9570875,-0.99063015,3.4288683,2.2363908,-4.0662184,-0.12064025,3.1615992,-2.8335836,-0.9515011,-1.8535963,-0.61113065,0.71279526,-0.33913577,-0.96349907,-2.1080232,-0.39688593,-0.06600853,-1.5789821,0.38444602,0.37151927,0.11514651,-1.0032843,0.0039365785,2.7081852,0.40941563,-0.7119723,0.12434901,-0.49877453,0.55410326,-0.1942715,0.53936833,0.44468412,0.73863375,-0.120818794,0.97034466,0.9010182,-0.38938248,0.10520926,0.09525671,-0.7762085,0.6561837,0.1075569,-1.3357348,-0.40204245,-1.2449954,shoe,6
-2.901862,-10.453418,8.218284,-1.1196301,-9.410006,-2.070851,-0.19340923,3.0984647,3.0418446,-5.0034404,-0.52094245,1.5916808,-3.4602027,-1.1190358,-1.1767766,0.40455824,1.0387411,-0.15669139,-0.2249252,0.11116549,0.47458413,1.1877806,-0.5635975,0.98609,0.6378913,0.12111811,-0.70016485,-0.58396184,1.9463784,1.3134173,-1.0433017,0.4816959,0.65517116,0.3095551,-0.54631263,0.39063624,-0.74862415,0.87333655,-0.65244555,0.3221838,-0.21345724,-0.5452597,-0.0040144417,-0.010477124,-0.54328656,-0.75014853,-0.38917428,-1.09598,-0.9661505,0.029656256,shoe,6
-3.3838074,-10.491542,7.204849,-1.6464796,-10.912285,-3.1978126,-0.5085724,1.5057266,2.8194814,-4.8307633,-0.96383476,0.7276552,-2.0169241,-0.24212998,-2.3543384,0.6251578,0.034382246,1.530422,0.43390122,-0.28398803,-0.2831096,0.903741,-1.7690225,1.2776686,1.8154489,1.2344089,0.41712788,-0.52206707,1.5381851,1.591441,0.081432104,-0.28140882,-0.28202704,0.6457501,0.51639706,0.7480242,-0.15897524,0.44440836,0.73663706,1.4271224,0.037720613,-0.61694723,0.17542976,-0.11725285,-0.264406,0.042482387,-0.36994174,0.20700204,-0.24221255,-0.42359668,shoe,6
-2.7096224,-12.936082,9.024271,-1.7258421,-8.865085,-2.076257,0.13919716,1.7733288,0.8678756,-3.6224115,-0.0036490005,0.88416404,-2.701016,0.36122432,-3.4532323,0.57511824,0.47882345,3.7750547,-0.9561872,2.1892564,-0.6670989,-1.0624268,-0.99578667,-0.25744447,0.932236,1.7105483,0.8271969,-0.77772796,2.421746,0.95002365,-0.46555066,0.26775995,-0.023186708,-0.31673083,0.85575294,1.0406021,0.11531806,-0.13116461,0.40495533,-0.98388773,0.7700371,-0.7274183,0.9791137,0.47138345,-0.57317436,0.086681604,-0.572955,-1.3217117,0.406126,-0.14483725,shoe,6
-3.5317988,-11.024791,9.213941,-0.047484186,-4.239311,1.6478015,3.5429535,-3.4792645,-0.23379523,-4.8227997,-3.4638996,-4.8487263,2.1035686,3.3217459,2.8006363,-1.8714721,-1.6635431,-4.236949,-2.0838034,1.4636046,-2.2652473,-1.3397589,-3.40072,0.9974566,1.109638,2.4080482,0.14220193,-1.1032542,-1.973757,-1.8280354,1.8305805,-1.574972,0.17211752,0.8150644,-1.2064555,-0.10456177,-1.0351241,0.7145478,-1.878269,-0.01572239,0.35569438,0.39655438,-0.057322133,0.13491555,0.14901185,-0.7415429,-0.75888085,-0.4379613,-0.33142248,-0.9146997,scrambledpix,6
-3.8873298,-8.508731,10.943083,4.7931776,-2.464476,4.7457047,2.2571304,-1.184387,3.3047793,-4.2881184,-1.8962513,-2.3184116,4.8918424,1.7131606,0.3512935,-3.1095636,0.13860582,-0.39983806,2.992555,0.26204404,-1.1550903,0.5085163,-2.9177754,1.8538928,-0.38543954,-0.30828336,0.8063826,-0.77861243,1.0658422,0.013387187,-0.64846945,-1.9579818,0.8909365,1.832544,-1.6994246,1.2772222,-2.3758013,-1.016415,-0.3121983,0.074885815,0.074842036,0.7114479,0.09452311,0.58800703,-0.6843654,-1.0161527,0.17380841,-0.25954875,-1.0235456,-0.23590931,scrambledpix,6
-5.450265,-12.868719,8.61424,0.19875157,-7.487727,-1.6999079,0.72953266,-1.2203959,2.5037215,-2.799038,2.5153594,-1.5669426,3.615323,0.053057157,-1.2890244,-2.3287935,0.31459945,0.14445025,2.0554247,-1.4923201,-0.4685622,0.567533,-2.563178,2.4073033,-1.1597263,-1.4169943,0.453038,-1.2213051,1.625771,-0.42385337,0.018281698,-0.26593152,0.29319125,0.0358246,-1.4730669,0.27752426,0.65565425,-1.7334342,0.045271456,0.418109,0.45993444,-0.15526402,-0.14086476,-0.57021415,0.91227424,0.50808215,-1.1669761,-0.73502463,1.3217739,-0.43371797,scrambledpix,6
-5.6827607,-12.084344,7.97176,-0.7034002,-9.068075,-3.744393,-1.3134266,-1.2098947,2.089897,-2.107406,2.9938934,-1.5913907,0.4571387,-0.23374149,-1.8762854,-0.642424,-0.43384677,0.9795397,0.14072311,-1.691998,0.08895717,-0.15715991,-3.7080953,1.947014,0.3465201,-0.1724135,-1.5450115,0.4135992,1.4960645,0.5265663,1.433961,-0.07293162,0.7624064,-1.5719389,-1.0126308,1.0866017,-0.8163214,0.548276,-1.9561023,0.8344531,1.3269032,0.9115678,-0.02264117,-0.18762629,-1.6654279,0.2683098,-0.47045785,0.19977933,0.4537298,-0.5124376,scrambledpix,6
-4.300176,-11.933806,9.092253,-0.16045912,-8.784527,-2.7212577,-0.07399661,-2.44873,0.9661991,-2.0284345,3.6353168,-2.2297873,-0.21533,-0.76205385,-1.2901309,-0.19701084,0.0042263796,1.0392396,-0.3189934,-1.0816867,0.09613113,-0.46432102,-3.1360233,1.0834103,-0.35469168,0.76392543,0.56674623,-0.101885036,0.821747,0.11462733,1.4209545,-0.41964704,0.0972223,0.12561283,-0.70705557,1.6263878,-0.49938455,0.7152494,-0.9154079,0.13953464,-0.16092087,-0.5839509,-0.14003474,-0.056041077,-0.29211313,-1.016526,-0.33881864,0.8107827,-0.57539064,0.9820775,scrambledpix,6
-4.230717,-10.668433,9.442726,0.78430605,-6.8847446,-0.48155802,0.5506924,-0.6323364,2.083056,-2.7886074,3.911808,-2.0545158,0.10229602,-0.27476364,-1.1716187,-1.3693405,0.0067370324,0.39732358,-0.27687684,-1.4873598,-0.25029606,-0.06560737,-3.5519533,2.4776928,-0.3070789,-0.08924089,-0.56178117,-0.39862433,0.8345891,0.77481854,1.0118197,-1.4012442,0.15721397,-0.21095394,-0.800921,0.7098578,-0.69181347,-0.3264268,-2.1371255,0.544179,-0.7741479,0.3371331,-0.6431149,1.0876688,-0.9014255,-0.6468325,0.06862938,0.21945731,0.23651645,0.35337627,scrambledpix,6
-4.0985503,-10.938415,8.5947695,-0.66037714,-8.03232,-1.8050525,1.5875021,-0.9857505,2.2515006,-3.235258,4.5425215,-1.922068,0.9761668,-0.8192194,-1.0530572,-1.1891397,-0.25812805,-1.1463996,1.1591183,-1.7433473,0.38543144,0.5241418,-3.2430747,1.5292127,-1.9759448,0.7457466,-1.465874,-1.0647948,1.1512922,0.12638228,0.3887751,-0.79206306,0.6343839,0.8374023,-0.926789,0.19785714,0.45612884,-0.45924714,-1.222356,0.031514943,-0.52287376,0.71416855,-1.0287437,-0.7854161,0.62539953,-1.2780942,-0.1370201,-0.06548228,0.8825041,-1.0040027,scrambledpix,6
-5.057079,-11.225879,7.977603,-1.6794646,-8.889264,-4.0875416,0.91495067,-0.1611734,1.8540542,-3.8571088,3.4022253,-1.0438282,-0.37073967,-0.4626487,-0.9559689,-1.7302414,-1.1224312,-1.039138,0.8560839,-2.316608,-1.4609514,-0.2999702,-1.0290933,0.202931,-1.4730905,0.9162847,-1.2376235,1.1346395,2.0161078,0.5788059,1.439791,-0.9556019,1.6602534,-0.079262935,-0.37695122,0.95168537,0.6766793,0.54768085,-1.3403305,0.63565964,0.27454665,2.3421078,0.011798297,-0.7107009,0.096587844,0.20885277,-0.074122064,-0.6106039,-0.9313039,-0.039054178,scrambledpix,6
-4.21959,-12.237828,9.031831,-0.94804126,-8.345951,-2.6596613,1.3504877,0.07236662,2.8871813,-4.5312257,2.1627126,-1.7208772,-0.49517208,0.9612117,-0.51555103,-2.3494484,-0.27752078,0.84136295,0.07495932,-1.0393236,-0.9960925,-0.75432193,-0.38310805,0.61620605,-1.2346989,1.3425828,-1.7836732,1.6976941,0.1271888,-1.3999436,1.4072504,-2.8412623,-0.011832712,-0.5152789,0.76446503,0.5628853,0.6398183,-0.5358341,0.5751611,-0.9595733,-0.62973505,-0.43226048,-1.498011,0.35125566,0.55879986,-0.77706367,-0.17155711,-0.7809771,0.7745919,0.20963353,scrambledpix,6
-4.0679526,-10.167114,12.409188,3.9867418,1.8481624,5.629845,3.1224837,-2.3306167,0.4305456,-5.0930314,-1.5175979,-1.1459882,-0.26458377,-0.68405104,-1.3505619,-2.8804238,0.8802586,1.1785084,-1.186453,-1.0670804,-0.98837966,-3.3812208,-1.5098487,-0.43860695,1.6376668,1.2127532,-0.858323,0.08692956,-0.4465106,-0.68687546,0.227259,-1.7104661,0.26195374,-0.48927215,-1.495544,0.4297199,-1.5293616,-0.09527501,-1.2254568,-0.6377268,1.3660382,-0.5334348,0.5885185,0.01391588,0.02729058,0.59904224,-0.21030548,-1.0183859,-0.18928406,-0.95433336,house,6
-2.9266477,-9.916877,13.007801,5.823062,3.741276,8.208387,3.8661082,1.4459885,2.4170065,-6.918479,-2.148659,1.041315,0.39187,-0.55256176,-1.0969273,-2.2032099,1.2825761,1.2137927,-0.42199203,-2.3168974,0.32497105,-2.2186606,-1.469608,0.93042576,0.11910141,1.1028274,-1.413992,-0.69431263,0.19508222,-1.1881243,0.7255927,0.2236776,-0.7642965,-0.46322888,-1.0379024,-0.6913137,0.15098642,1.0709691,-0.07764537,-0.5801525,-1.1279179,-0.7729725,-0.5609453,0.50731754,-0.78616554,0.29924068,-0.67249954,-0.07312725,0.53971463,-0.08512085,house,6
-4.160119,-11.717791,12.523207,4.48948,2.4263322,5.7442594,3.872257,1.6162313,1.8070362,-5.866599,-3.1229725,0.92548573,-0.24553865,-0.573276,0.30564588,-2.068452,0.9031837,2.9093697,0.3567922,-3.1991332,-0.34521824,-0.7109406,-0.20308258,1.4204123,-0.5762157,0.65103775,-0.66996926,-1.1450219,0.3497142,-1.6530411,0.50453246,0.2643524,-1.5387249,-0.8085309,-1.5750409,-1.0849888,1.6753653,-0.70052904,0.5412389,0.45120654,-0.47271216,0.23308814,0.18747959,0.06333884,-0.18309599,-0.34672138,0.34594363,-0.90658534,-0.2276386,0.36121976,house,6
-4.32892,-11.624901,11.855596,4.654403,1.4226568,5.7695427,3.1874392,0.8215379,0.84623814,-7.0879874,-1.7246321,0.6875693,-0.61235243,-0.11535831,0.33649844,-0.6679221,1.164957,3.1960204,0.16619764,-3.541231,-1.3710539,0.9714537,0.15542087,0.66752195,-1.3852128,0.58048886,-2.003381,-0.71571696,1.3384981,-2.072407,0.43093565,-0.005766346,-0.060051017,0.336212,0.5946422,-0.6722606,0.86479616,2.1714141,-0.069814414,0.6327507,0.43424276,0.23305234,0.45783484,-0.6620831,-1.7650243,0.28216004,-0.39721534,0.40277207,-0.39792117,-1.0774121,house,6
-2.9930882,-13.456468,12.641289,4.3837724,2.06078,5.2530484,5.6168766,-0.54896545,1.003373,-6.1549735,-1.6262567,1.088788,-1.8989373,-0.22945768,0.7073061,0.5105441,0.79158187,2.6655493,0.62873274,-2.738495,0.36507127,0.13446844,0.71685827,1.6838443,-0.25207543,0.57847536,-0.23695478,-0.57311386,0.7507066,-1.8058416,1.0200242,0.3980691,1.4805894,-0.2957517,0.1119355,-0.5142535,-0.0783146,0.22935513,0.11746392,-0.4840524,0.6954084,-0.6807846,0.49792826,-0.026387053,-0.43904757,-0.3900089,-0.050208554,0.09255093,0.8180809,-0.49720666,house,6
-3.9278822,-11.595211,12.739977,4.7087317,1.9610205,5.8197055,2.3545833,-0.77733546,0.5896515,-5.4116483,1.0043843,-0.48235556,-0.17216776,-0.78150433,-0.6394424,0.7314151,0.40146676,2.3902383,-1.2920549,-4.03128,-0.30994314,-0.013937644,-0.05301936,1.3626703,-0.008033039,0.85551584,-0.38423187,-0.5280717,-0.2602677,-0.59530336,1.7734802,0.4747149,0.018938467,0.22703642,-0.20125906,0.8581647,-0.54130244,0.77448016,0.4339075,-1.2949115,-0.25768346,-0.84550065,0.9896359,-0.58672315,-0.6448762,0.45343238,-0.015587695,-0.19218405,-1.0386533,0.25695848,house,6
-3.2792351,-11.652168,11.698696,4.2397695,-0.28760323,4.601842,3.645714,-1.8780088,2.10776,-4.951805,2.237399,-1.8671931,1.96671,-1.0902249,-1.635756,-1.44926,0.3809769,0.74693334,0.5738787,-2.7539513,-0.086591765,0.037223548,-1.3447533,0.8268891,-0.90545636,0.518853,0.77551246,-1.7088982,0.45379588,-1.7944584,0.55235606,1.1748832,-0.5654394,-1.5321645,-1.0932484,-0.37742972,0.58695084,0.055067386,0.99500394,-0.35241222,-0.83049214,-0.54264313,0.3614831,-0.031078316,0.008069941,-0.34902227,2.060244,1.1399816,0.3157283,0.26155007,house,6
-4.6288466,-11.905894,10.14424,2.7289326,-1.7440025,2.93401,3.9661732,-0.9762046,1.8590813,-5.132318,2.830272,-2.2663734,2.2696524,-0.98825616,-3.1887293,-1.4844553,0.38253966,2.8655968,0.11973975,-0.23940724,-0.26104143,-0.892176,-0.6545111,1.6911123,-0.22123827,1.3378737,-0.2081739,-0.735899,1.2729869,-0.8430763,-0.16595133,-0.088652976,0.045126613,-1.2758558,0.6433303,-0.38175616,0.0832551,-0.20241848,0.3148921,-1.9710003,-0.88355434,-1.1674398,0.5125325,0.21188089,-0.6050458,0.97611743,0.73921084,1.4766656,0.55059505,-0.6904702,house,6
-3.2476068,-12.965685,9.651874,1.4535226,-1.370131,2.411471,3.4968734,-1.6051965,0.705072,-4.931255,3.6755471,-2.6316822,0.25922388,-0.47754088,-2.525198,-1.6354184,0.08894218,2.389861,-0.047860812,1.0419078,-1.7307771,-1.3577002,1.2888865,-0.34844378,0.37346277,1.594494,-0.32833415,-0.13974494,1.0757786,-1.7296542,-0.5420926,-1.1334596,1.186618,-0.66372615,0.7379051,-0.7815602,2.298539,0.7237113,1.7723956,-1.4720403,-0.61256903,-0.6469947,-0.7569113,0.84940934,0.60681283,0.8985916,0.98549044,0.02125515,-0.10967746,0.4797933,house,6
-3.899409,-12.027082,11.330981,-0.30106273,-6.8444533,-0.2928015,2.253487,1.2276018,3.0253003,-3.610028,0.9831129,0.5228455,2.5454457,-1.6513479,0.51157963,-4.560219,-1.393036,-1.0605536,-0.24775717,-2.1054611,-1.8579545,-2.0142837,1.1228144,0.23922543,-2.2674205,1.2718501,0.9691164,-0.7170413,0.17522538,-2.5755522,-0.96281236,-0.8505018,0.16346222,-1.8008583,0.42212373,-0.099821314,0.31436542,0.2121787,1.6822603,-1.4792479,0.4130104,0.18839695,-1.3815941,0.6861758,0.37785625,0.7495742,1.2646853,0.8322217,-0.11072214,-1.034728,cat,6
-2.7877748,-11.443766,11.958748,0.48939818,-6.4746513,-0.26908582,-1.102867,3.3541117,4.0328097,-1.91997,-2.0226133,2.0932457,3.5696526,-1.3475221,0.1470706,-1.1225046,-0.4606504,-1.791342,-0.65356255,-1.3716118,-1.1202912,-0.1958613,-1.0898088,-2.9169848,0.12340537,0.46324363,-1.088336,-0.42264622,-1.124122,-2.027005,-0.87696844,0.2416084,-0.2742733,-1.0646344,-0.70000064,1.121299,-0.15684183,1.4851735,-0.5375315,-0.47013828,1.7541898,-0.017714072,-0.96652234,0.05302288,0.9290155,-0.91789997,-1.3429351,-0.23239182,-0.5523547,-1.114715,cat,6
-1.6684726,-9.977602,13.258607,3.290859,-3.879433,2.9341824,-0.93994313,4.255905,4.7526026,-1.9280441,-1.2683712,3.2045743,3.2467058,-0.78952616,-0.78638655,0.36491498,-0.6159558,-0.15223196,-1.4370017,-2.3373532,-0.5244562,-0.34653866,0.37676176,-1.4394888,-0.5261227,2.2115014,-0.58919847,0.36850724,1.9288856,-1.0194684,-0.41790712,-0.21581382,-0.23517868,-0.38314748,-0.71691906,1.2697027,0.6956828,0.81690866,-0.2396538,0.9163377,1.0595359,0.18758962,-0.5752667,0.48654255,-0.22431529,-0.41953462,-0.58435196,-0.0053465897,-0.2279772,0.56076664,cat,6
-3.0697992,-8.70217,12.528525,3.3101113,-4.558984,4.302366,0.5973066,4.9582214,5.9518247,-3.8317096,-1.2402825,2.4047623,3.346041,-1.1940176,-0.5231233,-0.52000433,-0.58225775,0.09272994,-1.5420616,-2.4859972,0.3221877,1.341099,1.7617018,0.54346865,-1.973669,1.6291769,-0.079219796,0.6442222,1.7378564,-1.148621,-1.5427722,-0.7362004,-0.8728462,0.03932834,-1.3971648,0.2611531,0.30515835,0.4767173,0.25474626,-1.0677909,0.67181,1.0437214,-0.41835812,1.1605875,0.68423706,0.113538325,1.3770409,-0.18443102,0.10487046,0.4518291,cat,6
-3.3608928,-11.68268,12.271126,1.4533402,-5.823448,1.76256,0.6846438,2.1466284,3.5239089,-2.7965388,0.80549824,2.0214581,2.7497523,-1.2725613,0.03835527,0.5316306,-0.4040149,-0.28145188,-2.0650206,-2.5956542,0.27379492,0.58404934,0.18932717,0.56047654,-2.1775594,0.23307179,1.5370433,0.9338853,0.35147628,-2.034824,-1.7302709,-1.4407518,-0.74521476,-0.6410802,-0.03718382,2.3487725,-0.08085274,0.4144088,0.29861513,-1.1592894,0.8066463,-0.39415693,1.2699243,0.114028506,1.1692067,1.678124,0.36026654,0.5392185,-0.8307425,-0.48252788,cat,6
-2.962106,-12.162921,12.873815,1.4643683,-4.2205887,1.3036737,0.13843939,1.290567,3.3075364,-1.9066434,1.8109304,0.72000164,2.5935018,-1.3641584,-1.1720836,1.655053,-0.8671115,0.5812468,-1.721086,-0.66442615,0.6846877,-0.91325635,-0.2331204,-0.9956648,-0.08582008,0.74458295,-0.25379178,0.39323732,0.22294463,-2.5178924,-0.09708932,-0.26857617,0.07039465,-2.1585634,0.08445941,1.5815443,-0.16183528,0.5517194,0.26376817,-1.0178214,0.6987984,-0.20388533,0.09640353,0.36205858,-0.30927598,-0.1888883,0.37717307,-0.32063723,-0.69893354,-0.5317371,cat,6
-2.7024508,-11.84132,12.185578,1.9489799,-4.5668173,1.4797329,0.7301817,0.41579294,4.0085225,-2.7494297,3.6753957,0.09534899,4.8161607,-1.3620778,-0.84233254,-0.26886755,-0.98573273,-0.30336684,-0.42846397,-0.21933435,0.18680458,-0.13408427,0.11480167,-0.112920985,-0.5753293,0.49664202,-0.025314435,-1.2328756,1.798974,-1.3125162,-1.7944572,0.94161135,0.11931971,-0.85369045,-0.51704794,0.49865866,-0.37976095,1.0750259,1.8755852,0.02108622,0.049473386,-0.17321196,-0.08930202,0.46837774,0.35622936,-1.0126932,0.6855381,1.029556,-0.46558464,0.31174374,cat,6
